,BikeID,Latitude,Longitude,Timestamp
147,646,52.518644,13.402106,1603213433
148,646,52.51937,13.40376,1603213516
149,646,52.522534,13.409982,1603213598
150,646,52.523714,13.4119,1603213681
151,646,52.52677,13.415657,1603213764
152,646,52.528458,13.417166,1603213847
153,646,52.528717,13.421483,1603213930
154,646,52.528082,13.424085,1603214013
155,646,52.528068,13.424993,1603214095
156,646,52.527885,13.425184,1603214178
157,646,52.527043,13.427263,1603214261
158,646,52.525195,13.430227,1603214344
159,646,52.524964,13.430405,1603214427
160,646,52.523269,13.429678,1603214510
161,646,52.523239,13.428554,1603214592
162,104,52.517033,13.388798,1602170602
163,104,52.516848,13.388827,1602170620
164,104,52.517609,13.399178,1602170638
165,104,52.518644,13.402106,1602170656
166,104,52.51937,13.40376,1602170674
167,104,52.522534,13.409982,1602170693
168,104,52.523714,13.4119,1602170711
169,104,52.52677,13.415657,1602170729
170,104,52.528458,13.417166,1602170747
171,104,52.528717,13.421483,1602170765
172,104,52.528082,13.424085,1602170783
173,104,52.528068,13.424993,1602170802
174,104,52.527885,13.425184,1602170820
175,104,52.527043,13.427263,1602170838
176,104,52.525195,13.430227,1602170856
177,104,52.524964,13.430405,1602170874
178,104,52.523269,13.429678,1602170892
179,104,52.523239,13.428554,1602170911
180,2347,52.517033,13.388798,1601658354
181,2347,52.516848,13.388827,1601658409
182,2347,52.517609,13.399178,1601658464
183,2347,52.518644,13.402106,1601658519
184,2347,52.51937,13.40376,1601658574
185,2347,52.522534,13.409982,1601658629
186,2347,52.523714,13.4119,1601658684
187,2347,52.52677,13.415657,1601658739
188,2347,52.528458,13.417166,1601658793
189,2347,52.528717,13.421483,1601658848
190,2347,52.528082,13.424085,1601658903
191,2347,52.528068,13.424993,1601658958
192,2347,52.527885,13.425184,1601659013
193,2347,52.527043,13.427263,1601659068
194,2347,52.525195,13.430227,1601659123
195,2347,52.524964,13.430405,1601659178
196,2347,52.523269,13.429678,1601659233
197,2347,52.523239,13.428554,1601659287
198,1672,52.517033,13.388798,1602434634
199,1672,52.516848,13.388827,1602434691
200,1672,52.517609,13.399178,1602434748
201,1672,52.518644,13.402106,1602434805
202,1672,52.51937,13.40376,1602434862
203,1672,52.522534,13.409982,1602434918
204,1672,52.523714,13.4119,1602434975
205,1672,52.52677,13.415657,1602435032
206,1672,52.528458,13.417166,1602435089
207,1672,52.528717,13.421483,1602435146
208,1672,52.528082,13.424085,1602435203
209,1672,52.528068,13.424993,1602435259
210,1672,52.527885,13.425184,1602435316
211,1672,52.527043,13.427263,1602435373
212,1672,52.525195,13.430227,1602435430
213,1672,52.524964,13.430405,1602435487
214,1672,52.523269,13.429678,1602435544
215,1672,52.523239,13.428554,1602435600
216,5,52.517033,13.388798,1602973962
217,5,52.516848,13.388827,1602974006
218,5,52.517609,13.399178,1602974050
219,5,52.518644,13.402106,1602974093
220,5,52.51937,13.40376,1602974137
221,5,52.522534,13.409982,1602974181
222,5,52.523714,13.4119,1602974224
223,5,52.52677,13.415657,1602974268
224,5,52.528458,13.417166,1602974312
225,5,52.528717,13.421483,1602974355
226,5,52.528082,13.424085,1602974399
227,5,52.528068,13.424993,1602974443
228,5,52.527885,13.425184,1602974486
229,5,52.527043,13.427263,1602974530
230,5,52.525195,13.430227,1602974574
231,5,52.524964,13.430405,1602974617
232,5,52.523269,13.429678,1602974661
233,5,52.523239,13.428554,1602974705
234,2452,52.517033,13.388798,1603179013
235,2452,52.516848,13.388827,1603179114
236,2452,52.517609,13.399178,1603179215
237,2452,52.518644,13.402106,1603179317
238,2452,52.51937,13.40376,1603179418
239,2452,52.522534,13.409982,1603179519
240,2452,52.523714,13.4119,1603179621
241,2452,52.52677,13.415657,1603179722
242,2452,52.528458,13.417166,1603179823
243,2452,52.528717,13.421483,1603179925
244,2452,52.528082,13.424085,1603180026
245,2452,52.528068,13.424993,1603180127
246,2452,52.527885,13.425184,1603180229
247,2452,52.527043,13.427263,1603180330
248,2452,52.525195,13.430227,1603180431
249,2452,52.524964,13.430405,1603180533
250,2452,52.523269,13.429678,1603180634
251,2452,52.523239,13.428554,1603180735
252,1333,52.517033,13.388798,1603293283
253,1333,52.516848,13.388827,1603293295
254,1333,52.517609,13.399178,1603293307
255,1333,52.518644,13.402106,1603293318
256,1333,52.51937,13.40376,1603293330
257,1333,52.522534,13.409982,1603293342
258,1333,52.523714,13.4119,1603293354
259,1333,52.52677,13.415657,1603293365
260,1333,52.528458,13.417166,1603293377
261,1333,52.528717,13.421483,1603293389
262,1333,52.528082,13.424085,1603293400
263,1333,52.528068,13.424993,1603293412
264,1333,52.527885,13.425184,1603293424
265,1333,52.527043,13.427263,1603293436
266,1333,52.525195,13.430227,1603293447
267,1333,52.524964,13.430405,1603293459
268,1333,52.523269,13.429678,1603293471
269,1333,52.523239,13.428554,1603293483
270,2737,52.517033,13.388798,1601636030
271,2737,52.516848,13.388827,1601636192
272,2737,52.517609,13.399178,1601636354
273,2737,52.518644,13.402106,1601636516
274,2737,52.51937,13.40376,1601636678
275,2737,52.522534,13.409982,1601636839
276,2737,52.523714,13.4119,1601637001
277,2737,52.52677,13.415657,1601637163
278,2737,52.528458,13.417166,1601637325
279,2737,52.528717,13.421483,1601637487
280,2737,52.528082,13.424085,1601637649
281,2737,52.528068,13.424993,1601637810
282,2737,52.527885,13.425184,1601637972
283,2737,52.527043,13.427263,1601638134
284,2737,52.525195,13.430227,1601638296
285,2737,52.524964,13.430405,1601638458
286,2737,52.523269,13.429678,1601638620
287,2737,52.523239,13.428554,1601638781
288,956,52.517033,13.388798,1602927152
289,956,52.516848,13.388827,1602927183
290,956,52.517609,13.399178,1602927214
291,956,52.518644,13.402106,1602927245
292,956,52.51937,13.40376,1602927276
293,956,52.522534,13.409982,1602927307
294,956,52.523714,13.4119,1602927338
295,956,52.52677,13.415657,1602927369
296,956,52.528458,13.417166,1602927400
297,956,52.528717,13.421483,1602927431
298,956,52.528082,13.424085,1602927462
299,956,52.528068,13.424993,1602927493
300,956,52.527885,13.425184,1602927524
301,956,52.527043,13.427263,1602927555
302,956,52.525195,13.430227,1602927586
303,956,52.524964,13.430405,1602927617
304,956,52.523269,13.429678,1602927648
305,956,52.523239,13.428554,1602927679
306,6,52.517033,13.388798,1602959040
307,6,52.516848,13.388827,1602959096
308,6,52.517609,13.399178,1602959152
309,6,52.518644,13.402106,1602959207
310,6,52.51937,13.40376,1602959263
311,6,52.522534,13.409982,1602959319
312,6,52.523714,13.4119,1602959374
313,6,52.52677,13.415657,1602959430
314,6,52.528458,13.417166,1602959486
315,6,52.528717,13.421483,1602959541
316,6,52.528082,13.424085,1602959597
317,6,52.528068,13.424993,1602959653
318,6,52.527885,13.425184,1602959708
319,6,52.527043,13.427263,1602959764
320,6,52.525195,13.430227,1602959820
321,6,52.524964,13.430405,1602959875
322,6,52.523269,13.429678,1602959931
323,6,52.523239,13.428554,1602959987
324,1446,52.517033,13.388798,1601578512
325,1446,52.516848,13.388827,1601578547
326,1446,52.517609,13.399178,1601578582
327,1446,52.518644,13.402106,1601578616
328,1446,52.51937,13.40376,1601578651
329,1446,52.522534,13.409982,1601578686
330,1446,52.523714,13.4119,1601578721
331,1446,52.52677,13.415657,1601578755
332,1446,52.528458,13.417166,1601578790
333,1446,52.528717,13.421483,1601578825
334,1446,52.528082,13.424085,1601578859
335,1446,52.528068,13.424993,1601578894
336,1446,52.527885,13.425184,1601578929
337,1446,52.527043,13.427263,1601578964
338,1446,52.525195,13.430227,1601578998
339,1446,52.524964,13.430405,1601579033
340,1446,52.523269,13.429678,1601579068
341,1446,52.523239,13.428554,1601579103
342,2403,52.517033,13.388798,1602160824
343,2403,52.516848,13.388827,1602160881
344,2403,52.517609,13.399178,1602160938
345,2403,52.518644,13.402106,1602160995
346,2403,52.51937,13.40376,1602161052
347,2403,52.522534,13.409982,1602161109
348,2403,52.523714,13.4119,1602161166
349,2403,52.52677,13.415657,1602161223
350,2403,52.528458,13.417166,1602161281
351,2403,52.528717,13.421483,1602161338
352,2403,52.528082,13.424085,1602161395
353,2403,52.528068,13.424993,1602161452
354,2403,52.527885,13.425184,1602161509
355,2403,52.527043,13.427263,1602161566
356,2403,52.525195,13.430227,1602161623
357,2403,52.524964,13.430405,1602161680
358,2403,52.523269,13.429678,1602161737
359,2403,52.523239,13.428554,1602161795
360,1865,52.517033,13.388798,1603217051
361,1865,52.516848,13.388827,1603217080
362,1865,52.517609,13.399178,1603217109
363,1865,52.518644,13.402106,1603217139
364,1865,52.51937,13.40376,1603217168
365,1865,52.522534,13.409982,1603217197
366,1865,52.523714,13.4119,1603217227
367,1865,52.52677,13.415657,1603217256
368,1865,52.528458,13.417166,1603217285
369,1865,52.528717,13.421483,1603217315
370,1865,52.528082,13.424085,1603217344
371,1865,52.528068,13.424993,1603217373
372,1865,52.527885,13.425184,1603217403
373,1865,52.527043,13.427263,1603217432
374,1865,52.525195,13.430227,1603217461
375,1865,52.524964,13.430405,1603217491
376,1865,52.523269,13.429678,1603217520
377,1865,52.523239,13.428554,1603217549
378,2041,52.517033,13.388798,1603280949
379,2041,52.516848,13.388827,1603280988
380,2041,52.517609,13.399178,1603281027
381,2041,52.518644,13.402106,1603281066
382,2041,52.51937,13.40376,1603281106
383,2041,52.522534,13.409982,1603281145
384,2041,52.523714,13.4119,1603281184
385,2041,52.52677,13.415657,1603281223
386,2041,52.528458,13.417166,1603281263
387,2041,52.528717,13.421483,1603281302
388,2041,52.528082,13.424085,1603281341
389,2041,52.528068,13.424993,1603281380
390,2041,52.527885,13.425184,1603281419
391,2041,52.527043,13.427263,1603281459
392,2041,52.525195,13.430227,1603281498
393,2041,52.524964,13.430405,1603281537
394,2041,52.523269,13.429678,1603281576
395,2041,52.523239,13.428554,1603281616
396,1977,52.517033,13.388798,1603914005
397,1977,52.516848,13.388827,1603914026
398,1977,52.517609,13.399178,1603914048
399,1977,52.518644,13.402106,1603914069
400,1977,52.51937,13.40376,1603914090
401,1977,52.522534,13.409982,1603914112
402,1977,52.523714,13.4119,1603914133
403,1977,52.52677,13.415657,1603914155
404,1977,52.528458,13.417166,1603914176
405,1977,52.528717,13.421483,1603914197
406,1977,52.528082,13.424085,1603914219
407,1977,52.528068,13.424993,1603914240
408,1977,52.527885,13.425184,1603914262
409,1977,52.527043,13.427263,1603914283
410,1977,52.525195,13.430227,1603914304
411,1977,52.524964,13.430405,1603914326
412,1977,52.523269,13.429678,1603914347
413,1977,52.523239,13.428554,1603914368
414,2853,52.517033,13.388798,1603119150
415,2853,52.516848,13.388827,1603119164
416,2853,52.517609,13.399178,1603119178
417,2853,52.518644,13.402106,1603119193
418,2853,52.51937,13.40376,1603119207
419,2853,52.522534,13.409982,1603119221
420,2853,52.523714,13.4119,1603119235
421,2853,52.52677,13.415657,1603119250
422,2853,52.528458,13.417166,1603119264
423,2853,52.528717,13.421483,1603119278
424,2853,52.528082,13.424085,1603119293
425,2853,52.528068,13.424993,1603119307
426,2853,52.527885,13.425184,1603119321
427,2853,52.527043,13.427263,1603119335
428,2853,52.525195,13.430227,1603119350
429,2853,52.524964,13.430405,1603119364
430,2853,52.523269,13.429678,1603119378
431,2853,52.523239,13.428554,1603119392
432,730,52.517033,13.388798,1603392131
433,730,52.516848,13.388827,1603392178
434,730,52.517609,13.399178,1603392225
435,730,52.518644,13.402106,1603392272
436,730,52.51937,13.40376,1603392318
437,730,52.522534,13.409982,1603392365
438,730,52.523714,13.4119,1603392412
439,730,52.52677,13.415657,1603392459
440,730,52.528458,13.417166,1603392505
441,730,52.528717,13.421483,1603392552
442,730,52.528082,13.424085,1603392599
443,730,52.528068,13.424993,1603392646
444,730,52.527885,13.425184,1603392693
445,730,52.527043,13.427263,1603392739
446,730,52.525195,13.430227,1603392786
447,730,52.524964,13.430405,1603392833
448,730,52.523269,13.429678,1603392880
449,730,52.523239,13.428554,1603392926
450,352,52.517033,13.388798,1603315112
451,352,52.516848,13.388827,1603315138
452,352,52.517609,13.399178,1603315164
453,352,52.518644,13.402106,1603315190
454,352,52.51937,13.40376,1603315216
455,352,52.522534,13.409982,1603315242
456,352,52.523714,13.4119,1603315268
457,352,52.52677,13.415657,1603315294
458,352,52.528458,13.417166,1603315320
459,352,52.528717,13.421483,1603315346
460,352,52.528082,13.424085,1603315372
461,352,52.528068,13.424993,1603315398
462,352,52.527885,13.425184,1603315424
463,352,52.527043,13.427263,1603315450
464,352,52.525195,13.430227,1603315476
465,352,52.524964,13.430405,1603315502
466,352,52.523269,13.429678,1603315528
467,352,52.523239,13.428554,1603315553
468,239,52.517033,13.388798,1603455083
469,239,52.516848,13.388827,1603455488
470,239,52.517609,13.399178,1603455894
471,239,52.518644,13.402106,1603456299
472,239,52.51937,13.40376,1603456704
473,239,52.522534,13.409982,1603457110
474,239,52.523714,13.4119,1603457515
475,239,52.52677,13.415657,1603457921
476,239,52.528458,13.417166,1603458326
477,239,52.528717,13.421483,1603458731
478,239,52.528082,13.424085,1603459137
479,239,52.528068,13.424993,1603459542
480,239,52.527885,13.425184,1603459948
481,239,52.527043,13.427263,1603460353
482,239,52.525195,13.430227,1603460758
483,239,52.524964,13.430405,1603461164
484,239,52.523269,13.429678,1603461569
485,239,52.523239,13.428554,1603461974
486,3030,52.517033,13.388798,1603211121
487,3030,52.516848,13.388827,1603211134
488,3030,52.517609,13.399178,1603211147
489,3030,52.518644,13.402106,1603211159
490,3030,52.51937,13.40376,1603211172
491,3030,52.522534,13.409982,1603211185
492,3030,52.523714,13.4119,1603211198
493,3030,52.52677,13.415657,1603211210
494,3030,52.528458,13.417166,1603211223
495,3030,52.528717,13.421483,1603211236
496,3030,52.528082,13.424085,1603211248
497,3030,52.528068,13.424993,1603211261
498,3030,52.527885,13.425184,1603211274
499,3030,52.527043,13.427263,1603211287
500,3030,52.525195,13.430227,1603211299
501,3030,52.524964,13.430405,1603211312
502,3030,52.523269,13.429678,1603211325
503,3030,52.523239,13.428554,1603211338
504,2404,52.517033,13.388798,1602337495
505,2404,52.516848,13.388827,1602337522
506,2404,52.517609,13.399178,1602337549
507,2404,52.518644,13.402106,1602337577
508,2404,52.51937,13.40376,1602337604
509,2404,52.522534,13.409982,1602337631
510,2404,52.523714,13.4119,1602337659
511,2404,52.52677,13.415657,1602337686
512,2404,52.528458,13.417166,1602337713
513,2404,52.528717,13.421483,1602337741
514,2404,52.528082,13.424085,1602337768
515,2404,52.528068,13.424993,1602337795
516,2404,52.527885,13.425184,1602337823
517,2404,52.527043,13.427263,1602337850
518,2404,52.525195,13.430227,1602337877
519,2404,52.524964,13.430405,1602337905
520,2404,52.523269,13.429678,1602337932
521,2404,52.523239,13.428554,1602337959
522,3,52.517033,13.388798,1603554914
523,3,52.516848,13.388827,1603554946
524,3,52.517609,13.399178,1603554977
525,3,52.518644,13.402106,1603555009
526,3,52.51937,13.40376,1603555040
527,3,52.522534,13.409982,1603555072
528,3,52.523714,13.4119,1603555103
529,3,52.52677,13.415657,1603555135
530,3,52.528458,13.417166,1603555166
531,3,52.528717,13.421483,1603555198
532,3,52.528082,13.424085,1603555229
533,3,52.528068,13.424993,1603555261
534,3,52.527885,13.425184,1603555292
535,3,52.527043,13.427263,1603555324
536,3,52.525195,13.430227,1603555355
537,3,52.524964,13.430405,1603555387
538,3,52.523269,13.429678,1603555418
539,3,52.523239,13.428554,1603555450
540,1110,52.517033,13.388798,1602932662
541,1110,52.516848,13.388827,1602932666
542,1110,52.517609,13.399178,1602932670
543,1110,52.518644,13.402106,1602932675
544,1110,52.51937,13.40376,1602932679
545,1110,52.522534,13.409982,1602932683
546,1110,52.523714,13.4119,1602932688
547,1110,52.52677,13.415657,1602932692
548,1110,52.528458,13.417166,1602932696
549,1110,52.528717,13.421483,1602932701
550,1110,52.528082,13.424085,1602932705
551,1110,52.528068,13.424993,1602932709
552,1110,52.527885,13.425184,1602932714
553,1110,52.527043,13.427263,1602932718
554,1110,52.525195,13.430227,1602932722
555,1110,52.524964,13.430405,1602932727
556,1110,52.523269,13.429678,1602932731
557,1110,52.523239,13.428554,1602932735
558,2779,52.517033,13.388798,1602338967
559,2779,52.516848,13.388827,1602338991
560,2779,52.517609,13.399178,1602339016
561,2779,52.518644,13.402106,1602339040
562,2779,52.51937,13.40376,1602339064
563,2779,52.522534,13.409982,1602339089
564,2779,52.523714,13.4119,1602339113
565,2779,52.52677,13.415657,1602339138
566,2779,52.528458,13.417166,1602339162
567,2779,52.528717,13.421483,1602339186
568,2779,52.528082,13.424085,1602339211
569,2779,52.528068,13.424993,1602339235
570,2779,52.527885,13.425184,1602339260
571,2779,52.527043,13.427263,1602339284
572,2779,52.525195,13.430227,1602339308
573,2779,52.524964,13.430405,1602339333
574,2779,52.523269,13.429678,1602339357
575,2779,52.523239,13.428554,1602339381
576,1480,52.517033,13.388798,1602321158
577,1480,52.516848,13.388827,1602321223
578,1480,52.517609,13.399178,1602321288
579,1480,52.518644,13.402106,1602321354
580,1480,52.51937,13.40376,1602321419
581,1480,52.522534,13.409982,1602321484
582,1480,52.523714,13.4119,1602321549
583,1480,52.52677,13.415657,1602321615
584,1480,52.528458,13.417166,1602321680
585,1480,52.528717,13.421483,1602321745
586,1480,52.528082,13.424085,1602321811
587,1480,52.528068,13.424993,1602321876
588,1480,52.527885,13.425184,1602321941
589,1480,52.527043,13.427263,1602322006
590,1480,52.525195,13.430227,1602322072
591,1480,52.524964,13.430405,1602322137
592,1480,52.523269,13.429678,1602322202
593,1480,52.523239,13.428554,1602322267
594,791,52.517033,13.388798,1603533303
595,791,52.516848,13.388827,1603533326
596,791,52.517609,13.399178,1603533348
597,791,52.518644,13.402106,1603533371
598,791,52.51937,13.40376,1603533393
599,791,52.522534,13.409982,1603533416
600,791,52.523714,13.4119,1603533438
601,791,52.52677,13.415657,1603533461
602,791,52.528458,13.417166,1603533484
603,791,52.528717,13.421483,1603533506
604,791,52.528082,13.424085,1603533529
605,791,52.528068,13.424993,1603533551
606,791,52.527885,13.425184,1603533574
607,791,52.527043,13.427263,1603533596
608,791,52.525195,13.430227,1603533619
609,791,52.524964,13.430405,1603533641
610,791,52.523269,13.429678,1603533664
611,791,52.523239,13.428554,1603533687
612,537,52.517033,13.388798,1603022087
613,537,52.516848,13.388827,1603022309
614,537,52.517609,13.399178,1603022532
615,537,52.518644,13.402106,1603022754
616,537,52.51937,13.40376,1603022977
617,537,52.522534,13.409982,1603023199
618,537,52.523714,13.4119,1603023422
619,537,52.52677,13.415657,1603023644
620,537,52.528458,13.417166,1603023866
621,537,52.528717,13.421483,1603024089
622,537,52.528082,13.424085,1603024311
623,537,52.528068,13.424993,1603024534
624,537,52.527885,13.425184,1603024756
625,537,52.527043,13.427263,1603024979
626,537,52.525195,13.430227,1603025201
627,537,52.524964,13.430405,1603025424
628,537,52.523269,13.429678,1603025646
629,537,52.523239,13.428554,1603025868
630,271,52.517033,13.388798,1603818653
631,271,52.516848,13.388827,1603818652
632,271,52.517609,13.399178,1603818651
633,271,52.518644,13.402106,1603818650
634,271,52.51937,13.40376,1603818649
635,271,52.522534,13.409982,1603818647
636,271,52.523714,13.4119,1603818646
637,271,52.52677,13.415657,1603818645
638,271,52.528458,13.417166,1603818644
639,271,52.528717,13.421483,1603818643
640,271,52.528082,13.424085,1603818642
641,271,52.528068,13.424993,1603818640
642,271,52.527885,13.425184,1603818639
643,271,52.527043,13.427263,1603818638
644,271,52.525195,13.430227,1603818637
645,271,52.524964,13.430405,1603818636
646,271,52.523269,13.429678,1603818635
647,271,52.523239,13.428554,1603818633
648,1232,52.517033,13.388798,1603788389
649,1232,52.516848,13.388827,1603788398
650,1232,52.517609,13.399178,1603788408
651,1232,52.518644,13.402106,1603788417
652,1232,52.51937,13.40376,1603788427
653,1232,52.522534,13.409982,1603788436
654,1232,52.523714,13.4119,1603788446
655,1232,52.52677,13.415657,1603788455
656,1232,52.528458,13.417166,1603788464
657,1232,52.528717,13.421483,1603788474
658,1232,52.528082,13.424085,1603788483
659,1232,52.528068,13.424993,1603788493
660,1232,52.527885,13.425184,1603788502
661,1232,52.527043,13.427263,1603788512
662,1232,52.525195,13.430227,1603788521
663,1232,52.524964,13.430405,1603788531
664,1232,52.523269,13.429678,1603788540
665,1232,52.523239,13.428554,1603788549
666,1333,52.517033,13.388798,1602575171
667,1333,52.516848,13.388827,1602575180
668,1333,52.517609,13.399178,1602575189
669,1333,52.518644,13.402106,1602575198
670,1333,52.51937,13.40376,1602575207
671,1333,52.522534,13.409982,1602575216
672,1333,52.523714,13.4119,1602575225
673,1333,52.52677,13.415657,1602575234
674,1333,52.528458,13.417166,1602575244
675,1333,52.528717,13.421483,1602575253
676,1333,52.528082,13.424085,1602575262
677,1333,52.528068,13.424993,1602575271
678,1333,52.527885,13.425184,1602575280
679,1333,52.527043,13.427263,1602575289
680,1333,52.525195,13.430227,1602575298
681,1333,52.524964,13.430405,1602575307
682,1333,52.523269,13.429678,1602575316
683,1333,52.523239,13.428554,1602575326
684,2799,52.517033,13.388798,1604148820
685,2799,52.516848,13.388827,1604148858
686,2799,52.517609,13.399178,1604148896
687,2799,52.518644,13.402106,1604148935
688,2799,52.51937,13.40376,1604148973
689,2799,52.522534,13.409982,1604149011
690,2799,52.523714,13.4119,1604149050
691,2799,52.52677,13.415657,1604149088
692,2799,52.528458,13.417166,1604149126
693,2799,52.528717,13.421483,1604149165
694,2799,52.528082,13.424085,1604149203
695,2799,52.528068,13.424993,1604149241
696,2799,52.527885,13.425184,1604149280
697,2799,52.527043,13.427263,1604149318
698,2799,52.525195,13.430227,1604149356
699,2799,52.524964,13.430405,1604149395
700,2799,52.523269,13.429678,1604149433
701,2799,52.523239,13.428554,1604149471
702,2033,52.517033,13.388798,1602335955
703,2033,52.516848,13.388827,1602335981
704,2033,52.517609,13.399178,1602336006
705,2033,52.518644,13.402106,1602336032
706,2033,52.51937,13.40376,1602336057
707,2033,52.522534,13.409982,1602336083
