,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week,Holiday,Weekday,Workingday,WeatherSituation,Temp,ATemp,Humidity,Windspeed
23,13,26,1,70,2011,1,1,1,0,0,0.0,5.0,1.0,1.0,0.36,0.3333,0.53,0.2537
24,14,26,1,70,2011,1,2,0,1,0,0.0,5.0,1.0,2.0,0.36,0.3333,0.5,0.3582
25,14,24,1,70,2011,0,0,0,1,1,0.0,5.0,1.0,2.0,0.36,0.3333,0.5,0.3582
26,15,24,2,70,2011,1,0,0,0,0,0.0,5.0,1.0,2.0,0.34,0.3182,0.53,0.2537
27,15,26,1,70,2011,1,1,0,0,1,0.0,5.0,1.0,2.0,0.34,0.3182,0.53,0.2537
28,16,18,1,70,2011,0,6,0,0,0,0.0,5.0,1.0,2.0,0.34,0.303,0.49,0.2985
29,17,15,1,70,2011,0,2,0,0,0,0.0,5.0,1.0,1.0,0.34,0.3182,0.49,0.2239
30,17,24,1,70,2011,0,1,0,0,0,0.0,5.0,1.0,1.0,0.34,0.3182,0.49,0.2239
31,17,18,2,70,2011,1,1,0,0,0,0.0,5.0,1.0,1.0,0.34,0.3182,0.49,0.2239
32,17,26,1,70,2011,0,0,0,2,0,0.0,5.0,1.0,1.0,0.34,0.3182,0.49,0.2239
33,18,26,1,70,2011,1,1,0,1,0,0.0,5.0,1.0,1.0,0.32,0.303,0.49,0.3284
34,18,24,1,70,2011,1,2,0,1,0,0.0,5.0,1.0,1.0,0.32,0.303,0.49,0.3284
35,19,26,2,70,2011,1,1,0,0,0,0.0,5.0,1.0,1.0,0.3,0.2727,0.56,0.3284
36,19,24,1,70,2011,1,0,0,0,0,0.0,5.0,1.0,1.0,0.3,0.2727,0.56,0.3284
37,20,26,1,70,2011,2,0,0,0,0,0.0,5.0,1.0,1.0,0.3,0.303,0.56,0.1642
38,20,18,2,70,2011,0,0,1,0,0,0.0,5.0,1.0,1.0,0.3,0.303,0.56,0.1642
39,22,26,1,70,2011,0,1,1,0,0,0.0,5.0,1.0,1.0,0.3,0.303,0.52,0.1642
40,2,18,1,71,2011,0,1,0,0,0,0.0,6.0,0.0,1.0,0.24,0.2273,0.65,0.194
41,9,18,1,71,2011,0,2,0,0,0,0.0,6.0,0.0,1.0,0.28,0.2879,0.65,0.1045
42,9,26,3,71,2011,0,1,2,1,1,0.0,6.0,0.0,1.0,0.28,0.2879,0.65,0.1045
43,10,18,1,71,2011,1,0,0,0,1,0.0,6.0,0.0,1.0,0.32,0.303,0.66,0.2239
44,11,18,1,71,2011,1,0,0,0,0,0.0,6.0,0.0,1.0,0.34,0.303,0.49,0.3284
45,12,26,2,71,2011,0,1,0,2,0,0.0,6.0,0.0,1.0,0.34,0.3182,0.53,0.2836
46,12,18,2,71,2011,1,0,2,1,0,0.0,6.0,0.0,1.0,0.34,0.3182,0.53,0.2836
47,13,26,3,71,2011,2,0,1,0,0,0.0,6.0,0.0,1.0,0.36,0.3333,0.51,0.3582
48,13,18,1,71,2011,2,0,1,1,0,0.0,6.0,0.0,1.0,0.36,0.3333,0.51,0.3582
49,14,18,2,71,2011,1,0,2,0,3,0.0,6.0,0.0,1.0,0.4,0.4091,0.5,0.4478
50,14,26,2,71,2011,3,1,0,1,0,0.0,6.0,0.0,1.0,0.4,0.4091,0.5,0.4478
51,15,26,1,71,2011,2,0,0,0,0,0.0,6.0,0.0,1.0,0.42,0.4242,0.44,0.4925
52,16,18,3,71,2011,0,0,0,1,0,0.0,6.0,0.0,1.0,0.46,0.4545,0.41,0.4478
53,16,26,3,71,2011,1,0,2,1,0,0.0,6.0,0.0,1.0,0.46,0.4545,0.41,0.4478
54,16,15,1,71,2011,0,0,3,2,3,0.0,6.0,0.0,1.0,0.46,0.4545,0.41,0.4478
55,17,24,1,71,2011,0,1,4,0,0,0.0,6.0,0.0,1.0,0.46,0.4545,0.44,0.3284
56,17,26,3,71,2011,3,0,0,1,0,0.0,6.0,0.0,1.0,0.46,0.4545,0.44,0.3284
57,18,24,1,71,2011,1,3,1,1,0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.1642
58,18,26,2,71,2011,3,4,2,0,0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.1642
59,18,15,2,71,2011,0,2,2,0,0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.1642
60,19,18,1,71,2011,0,0,0,0,3,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.0896
61,19,26,1,71,2011,2,1,1,0,0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.0896
62,21,26,1,71,2011,0,3,2,0,0,0.0,6.0,0.0,1.0,0.38,0.3939,0.62,0.0
63,22,26,1,71,2011,1,0,1,0,2,0.0,6.0,0.0,1.0,0.36,0.3788,0.71,0.0
64,23,26,1,71,2011,1,0,1,0,0,0.0,6.0,0.0,1.0,0.38,0.3939,0.66,0.0896
65,0,26,1,72,2011,1,0,0,0,0,0.0,0.0,0.0,1.0,0.38,0.3939,0.62,0.1045
66,1,26,1,72,2011,1,1,0,0,0,0.0,0.0,0.0,1.0,0.36,0.3485,0.66,0.1343
67,3,26,1,72,2011,0,0,0,0,3,0.0,0.0,0.0,1.0,0.34,0.3333,0.76,0.1343
68,9,24,1,72,2011,0,0,0,0,0,0.0,0.0,0.0,1.0,0.4,0.4091,0.5,0.4179
69,10,18,1,72,2011,0,0,2,1,0,0.0,0.0,0.0,1.0,0.42,0.4242,0.47,0.2537
70,10,26,3,72,2011,0,0,0,0,3,0.0,0.0,0.0,1.0,0.42,0.4242,0.47,0.2537
71,11,26,3,72,2011,3,0,0,1,4,0.0,0.0,0.0,1.0,0.44,0.4394,0.41,0.4179
72,11,18,1,72,2011,1,2,0,0,1,0.0,0.0,0.0,1.0,0.44,0.4394,0.41,0.4179
73,12,26,4,72,2011,3,1,3,1,0,0.0,0.0,0.0,1.0,0.46,0.4545,0.38,0.3881
74,12,24,1,72,2011,0,0,2,0,0,0.0,0.0,0.0,1.0,0.46,0.4545,0.38,0.3881
75,12,18,2,72,2011,1,0,1,1,0,0.0,0.0,0.0,1.0,0.46,0.4545,0.38,0.3881
76,13,24,1,72,2011,1,1,0,1,1,0.0,0.0,0.0,1.0,0.46,0.4545,0.38,0.3881
77,13,18,3,72,2011,2,0,0,0,0,0.0,0.0,0.0,1.0,0.46,0.4545,0.38,0.3881
78,13,26,2,72,2011,4,0,1,0,2,0.0,0.0,0.0,1.0,0.46,0.4545,0.38,0.3881
79,14,26,1,72,2011,2,0,0,0,0,0.0,0.0,0.0,1.0,0.46,0.4545,0.41,0.2985
80,14,18,1,72,2011,3,0,1,1,0,0.0,0.0,0.0,1.0,0.46,0.4545,0.41,0.2985
81,14,15,3,72,2011,0,1,0,0,0,0.0,0.0,0.0,1.0,0.46,0.4545,0.41,0.2985
82,15,18,6,72,2011,1,0,2,0,0,0.0,0.0,0.0,1.0,0.48,0.4697,0.39,0.3284
83,15,26,2,72,2011,1,0,1,0,0,0.0,0.0,0.0,1.0,0.48,0.4697,0.39,0.3284
84,15,24,1,72,2011,0,2,0,1,1,0.0,0.0,0.0,1.0,0.48,0.4697,0.39,0.3284
85,16,26,1,72,2011,2,1,0,1,1,0.0,0.0,0.0,1.0,0.46,0.4545,0.41,0.3881
86,17,26,1,72,2011,1,0,1,2,0,0.0,0.0,0.0,1.0,0.44,0.4394,0.41,0.3582
87,17,18,4,72,2011,0,0,2,0,1,0.0,0.0,0.0,1.0,0.44,0.4394,0.41,0.3582
88,18,18,1,72,2011,4,3,2,0,2,0.0,0.0,0.0,1.0,0.4,0.4091,0.43,0.3582
89,18,26,1,72,2011,1,0,3,0,1,0.0,0.0,0.0,1.0,0.4,0.4091,0.43,0.3582
90,19,18,1,72,2011,1,0,2,0,1,0.0,0.0,0.0,1.0,0.36,0.3333,0.5,0.3582
91,19,26,3,72,2011,1,2,1,0,0,0.0,0.0,0.0,1.0,0.36,0.3333,0.5,0.3582
92,19,15,1,72,2011,0,0,0,1,0,0.0,0.0,0.0,1.0,0.36,0.3333,0.5,0.3582
93,20,15,1,72,2011,1,0,1,0,0,0.0,0.0,0.0,1.0,0.32,0.303,0.57,0.2985
94,21,26,1,72,2011,0,0,3,0,0,0.0,0.0,0.0,1.0,0.3,0.2879,0.56,0.2537
95,21,24,1,72,2011,0,0,1,0,0,0.0,0.0,0.0,1.0,0.3,0.2879,0.56,0.2537
96,6,18,1,73,2011,0,2,4,0,1,0.0,1.0,1.0,1.0,0.26,0.2727,0.65,0.1343
97,7,18,1,73,2011,1,0,0,0,0,0.0,1.0,1.0,2.0,0.28,0.3182,0.61,0.0
98,8,26,3,73,2011,0,3,0,0,0,0.0,1.0,1.0,2.0,0.3,0.303,0.56,0.1343
99,8,15,1,73,2011,0,1,1,2,4,0.0,1.0,1.0,2.0,0.3,0.303,0.56,0.1343
100,8,18,1,73,2011,1,1,1,0,1,0.0,1.0,1.0,2.0,0.3,0.303,0.56,0.1343
101,9,26,2,73,2011,3,1,0,1,0,0.0,1.0,1.0,1.0,0.32,0.303,0.53,0.3284
102,10,26,2,73,2011,2,1,1,1,0,0.0,1.0,1.0,1.0,0.34,0.3182,0.42,0.2537
103,10,24,1,73,2011,0,0,0,1,1,0.0,1.0,1.0,1.0,0.34,0.3182,0.42,0.2537
104,10,18,1,73,2011,0,2,2,0,1,0.0,1.0,1.0,1.0,0.34,0.3182,0.42,0.2537
105,12,26,1,73,2011,0,0,0,2,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.37,0.0
106,12,24,1,73,2011,0,0,1,0,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.37,0.0
107,13,18,1,73,2011,0,1,0,0,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.36,0.3284
108,14,18,1,73,2011,1,0,0,0,1,0.0,1.0,1.0,2.0,0.38,0.3939,0.34,0.0
109,14,26,2,73,2011,0,0,2,0,0,0.0,1.0,1.0,2.0,0.38,0.3939,0.34,0.0
110,15,18,1,73,2011,1,1,2,2,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.37,0.1642
111,16,26,3,73,2011,0,0,0,4,0,0.0,1.0,1.0,1.0,0.4,0.4091,0.35,0.1045
112,16,18,1,73,2011,1,2,2,2,1,0.0,1.0,1.0,1.0,0.4,0.4091,0.35,0.1045
113,17,26,4,73,2011,3,0,1,0,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.4,0.194
114,17,18,4,73,2011,1,1,0,0,0,0.0,1.0,1.0,1.0,0.38,0.3939,0.4,0.194
115,18,18,2,73,2011,4,0,0,1,0,0.0,1.0,1.0,1.0,0.36,0.3636,0.4,0.1045
116,18,26,4,73,2011,4,0,1,0,2,0.0,1.0,1.0,1.0,0.36,0.3636,0.4,0.1045
117,18,24,2,73,2011,0,0,5,0,1,0.0,1.0,1.0,1.0,0.36,0.3636,0.4,0.1045
118,19,18,2,73,2011,2,0,1,1,1,0.0,1.0,1.0,1.0,0.36,0.3485,0.43,0.1343
119,20,24,2,73,2011,0,0,0,1,1,0.0,1.0,1.0,1.0,0.34,0.3182,0.46,0.2239
120,20,26,1,73,2011,0,0,0,0,1,0.0,1.0,1.0,1.0,0.34,0.3182,0.46,0.2239
121,20,18,1,73,2011,2,0,2,1,0,0.0,1.0,1.0,1.0,0.34,0.3182,0.46,0.2239
122,21,18,1,73,2011,1,0,0,1,2,0.0,1.0,1.0,1.0,0.34,0.3333,0.46,0.1343
123,5,26,1,74,2011,0,2,2,1,0,0.0,2.0,1.0,1.0,0.24,0.2273,0.75,0.194
124,7,26,3,74,2011,0,2,0,1,0,0.0,2.0,1.0,1.0,0.24,0.2424,0.75,0.1642
125,8,18,3,74,2011,0,1,0,0,0,0.0,2.0,1.0,1.0,0.26,0.2879,0.7,0.0896
126,8,26,2,74,2011,3,1,0,0,2,0.0,2.0,1.0,1.0,0.26,0.2879,0.7,0.0896
127,8,15,2,74,2011,0,1,1,1,0,0.0,2.0,1.0,1.0,0.26,0.2879,0.7,0.0896
128,9,26,2,74,2011,2,2,0,1,1,0.0,2.0,1.0,2.0,0.3,0.3333,0.7,0.0
129,9,18,1,74,2011,3,2,0,0,0,0.0,2.0,1.0,2.0,0.3,0.3333,0.7,0.0
130,10,18,2,74,2011,1,0,0,0,1,0.0,2.0,1.0,2.0,0.32,0.3182,0.66,0.194
131,10,26,1,74,2011,2,0,0,0,0,0.0,2.0,1.0,2.0,0.32,0.3182,0.66,0.194
132,11,26,2,74,2011,1,0,0,0,0,0.0,2.0,1.0,2.0,0.34,0.3182,0.57,0.2239
133,12,26,2,74,2011,2,1,1,1,0,0.0,2.0,1.0,2.0,0.36,0.3485,0.5,0.2239
134,13,26,1,74,2011,2,2,0,0,0,0.0,2.0,1.0,2.0,0.36,0.3333,0.57,0.2836
135,13,15,1,74,2011,0,1,0,0,1,0.0,2.0,1.0,2.0,0.36,0.3333,0.57,0.2836
136,14,18,2,74,2011,0,2,1,0,0,0.0,2.0,1.0,2.0,0.38,0.3939,0.46,0.2985
137,15,18,1,74,2011,2,0,0,0,0,0.0,2.0,1.0,2.0,0.38,0.3939,0.43,0.2836
138,16,26,2,74,2011,0,0,1,1,0,0.0,2.0,1.0,2.0,0.38,0.3939,0.46,0.3284
139,16,15,1,74,2011,0,2,0,0,0,0.0,2.0,1.0,2.0,0.38,0.3939,0.46,0.3284
140,16,18,1,74,2011,1,0,0,0,0,0.0,2.0,1.0,2.0,0.38,0.3939,0.46,0.3284
141,17,26,3,74,2011,2,1,0,1,0,0.0,2.0,1.0,2.0,0.36,0.3485,0.62,0.194
142,17,18,2,74,2011,1,3,1,0,0,0.0,2.0,1.0,2.0,0.36,0.3485,0.62,0.194
143,18,24,1,74,2011,0,0,0,0,0,0.0,2.0,1.0,2.0,0.36,0.3333,0.62,0.2985
144,18,26,3,74,2011,3,0,1,0,0,0.0,2.0,1.0,2.0,0.36,0.3333,0.62,0.2985
145,19,26,1,74,2011,3,0,2,0,2,0.0,2.0,1.0,2.0,0.34,0.3182,0.71,0.2836
146,20,15,1,74,2011,0,0,1,0,0,0.0,2.0,1.0,2.0,0.34,0.3182,0.71,0.2836
147,21,18,1,74,2011,0,0,1,0,1,0.0,2.0,1.0,3.0,0.32,0.3333,0.81,0.1045
148,22,26,1,74,2011,0,0,0,0,0,0.0,2.0,1.0,2.0,0.32,0.3182,0.87,0.1642
149,7,26,1,75,2011,0,0,2,0,0,0.0,3.0,1.0,2.0,0.3,0.2879,0.93,0.194
150,8,18,2,75,2011,0,0,0,0,0,0.0,3.0,1.0,2.0,0.32,0.3182,0.93,0.0
151,8,26,1,75,2011,1,1,1,0,1,0.0,3.0,1.0,2.0,0.32,0.3182,0.93,0.0
152,9,18,1,75,2011,2,0,0,0,1,0.0,3.0,1.0,2.0,0.32,0.3333,0.93,0.1343
153,10,18,1,75,2011,1,2,0,0,0,0.0,3.0,1.0,2.0,0.36,0.3485,0.81,0.1642
154,11,18,1,75,2011,1,1,0,0,0,0.0,3.0,1.0,2.0,0.36,0.3485,0.81,0.1343
155,12,15,1,75,2011,0,2,1,0,0,0.0,3.0,1.0,2.0,0.4,0.4091,0.71,0.1045
156,12,26,1,75,2011,0,0,0,0,0,0.0,3.0,1.0,2.0,0.4,0.4091,0.71,0.1045
157,12,18,1,75,2011,1,0,0,0,0,0.0,3.0,1.0,2.0,0.4,0.4091,0.71,0.1045
158,13,26,1,75,2011,1,0,1,0,1,0.0,3.0,1.0,2.0,0.4,0.4091,0.76,0.1343
159,14,18,1,75,2011,0,0,1,0,0,0.0,3.0,1.0,2.0,0.4,0.4091,0.76,0.2239
160,15,18,3,75,2011,1,0,1,0,0,0.0,3.0,1.0,2.0,0.4,0.4091,0.76,0.2537
161,16,26,3,75,2011,0,0,0,0,0,0.0,3.0,1.0,2.0,0.4,0.4091,0.76,0.1642
162,16,15,1,75,2011,0,0,0,0,0,0.0,3.0,1.0,2.0,0.4,0.4091,0.76,0.1642
163,17,24,1,75,2011,0,0,1,0,0,0.0,3.0,1.0,2.0,0.44,0.4394,0.54,0.2985
164,17,18,5,75,2011,0,0,2,0,0,0.0,3.0,1.0,2.0,0.44,0.4394,0.54,0.2985
165,17,15,2,75,2011,1,0,0,0,1,0.0,3.0,1.0,2.0,0.44,0.4394,0.54,0.2985
166,18,15,1,75,2011,2,0,1,0,0,0.0,3.0,1.0,2.0,0.44,0.4394,0.54,0.2239
167,18,26,1,75,2011,0,0,0,0,3,0.0,3.0,1.0,2.0,0.44,0.4394,0.54,0.2239
168,18,18,1,75,2011,5,0,0,0,0,0.0,3.0,1.0,2.0,0.44,0.4394,0.54,0.2239
169,20,18,1,75,2011,0,1,1,0,1,0.0,3.0,1.0,2.0,0.42,0.4242,0.54,0.2985
170,20,26,1,75,2011,0,0,0,0,0,0.0,3.0,1.0,2.0,0.42,0.4242,0.54,0.2985
171,22,15,1,75,2011,0,1,1,0,0,0.0,3.0,1.0,2.0,0.4,0.4091,0.62,0.3881
172,23,18,1,75,2011,0,1,0,0,0,0.0,3.0,1.0,1.0,0.4,0.4091,0.65,0.194
173,6,18,1,76,2011,0,0,0,0,0,0.0,4.0,1.0,1.0,0.32,0.3182,0.76,0.194
174,7,26,5,76,2011,0,0,0,1,0,0.0,4.0,1.0,1.0,0.32,0.3333,0.76,0.1343
175,7,18,1,76,2011,1,0,0,0,1,0.0,4.0,1.0,1.0,0.32,0.3333,0.76,0.1343
176,7,15,1,76,2011,0,0,0,0,0,0.0,4.0,1.0,1.0,0.32,0.3333,0.76,0.1343
177,8,18,4,76,2011,1,0,0,0,0,0.0,4.0,1.0,1.0,0.36,0.3485,0.66,0.1343
178,8,26,3,76,2011,5,2,2,0,0,0.0,4.0,1.0,1.0,0.36,0.3485,0.66,0.1343
179,8,24,1,76,2011,0,4,2,1,0,0.0,4.0,1.0,1.0,0.36,0.3485,0.66,0.1343
180,9,26,2,76,2011,3,1,0,3,0,0.0,4.0,1.0,1.0,0.4,0.4091,0.62,0.2537
181,9,15,2,76,2011,0,0,1,0,0,0.0,4.0,1.0,1.0,0.4,0.4091,0.62,0.2537
182,9,24,1,76,2011,1,1,0,0,0,0.0,4.0,1.0,1.0,0.4,0.4091,0.62,0.2537
183,9,18,1,76,2011,4,0,0,0,0,0.0,4.0,1.0,1.0,0.4,0.4091,0.62,0.2537
184,10,26,1,76,2011,2,0,0,0,0,0.0,4.0,1.0,1.0,0.44,0.4394,0.54,0.3284
185,11,26,1,76,2011,1,0,0,0,1,0.0,4.0,1.0,1.0,0.44,0.4394,0.54,0.2836
186,12,26,1,76,2011,1,0,1,0,0,0.0,4.0,1.0,1.0,0.5,0.4848,0.45,0.2239
187,12,18,1,76,2011,0,0,0,0,0,0.0,4.0,1.0,1.0,0.5,0.4848,0.45,0.2239
188,13,26,1,76,2011,1,4,0,0,2,0.0,4.0,1.0,2.0,0.52,0.5,0.42,0.0896
189,14,18,2,76,2011,0,1,2,0,0,0.0,4.0,1.0,1.0,0.5,0.4848,0.45,0.1045
190,15,26,3,76,2011,0,1,1,0,1,0.0,4.0,1.0,1.0,0.52,0.5,0.42,0.2537
191,16,18,4,76,2011,0,2,0,0,0,0.0,4.0,1.0,1.0,0.5,0.4848,0.48,0.2836
192,16,26,4,76,2011,3,1,1,2,0,0.0,4.0,1.0,1.0,0.5,0.4848,0.48,0.2836
193,17,18,2,76,2011,4,0,0,2,1,0.0,4.0,1.0,1.0,0.5,0.4848,0.42,0.194
194,17,26,1,76,2011,4,1,2,0,0,0.0,4.0,1.0,1.0,0.5,0.4848,0.42,0.194
195,18,26,2,76,2011,1,0,0,0,0,0.0,4.0,1.0,2.0,0.46,0.4545,0.59,0.1642
196,18,15,1,76,2011,0,0,1,0,0,0.0,4.0,1.0,2.0,0.46,0.4545,0.59,0.1642
197,18,18,1,76,2011,2,0,0,1,2,0.0,4.0,1.0,2.0,0.46,0.4545,0.59,0.1642
198,19,18,1,76,2011,1,2,0,0,1,0.0,4.0,1.0,1.0,0.44,0.4394,0.58,0.194
199,20,18,2,76,2011,1,0,0,0,0,0.0,4.0,1.0,1.0,0.42,0.4242,0.67,0.2239
200,20,26,1,76,2011,0,4,0,0,0,0.0,4.0,1.0,1.0,0.42,0.4242,0.67,0.2239
201,21,24,1,76,2011,0,3,0,1,0,0.0,4.0,1.0,1.0,0.42,0.4242,0.62,0.2239
202,21,26,1,76,2011,1,0,1,0,3,0.0,4.0,1.0,1.0,0.42,0.4242,0.62,0.2239
203,21,18,1,76,2011,2,0,0,0,1,0.0,4.0,1.0,1.0,0.42,0.4242,0.62,0.2239
204,22,26,1,76,2011,1,2,0,0,2,0.0,4.0,1.0,1.0,0.4,0.4091,0.66,0.2239
205,6,18,1,77,2011,0,3,0,0,1,0.0,5.0,1.0,1.0,0.4,0.4091,0.66,0.194
206,8,18,2,77,2011,0,0,1,0,1,0.0,5.0,1.0,1.0,0.42,0.4242,0.67,0.2537
207,8,26,2,77,2011,0,3,1,0,1,0.0,5.0,1.0,1.0,0.42,0.4242,0.67,0.2537
208,8,15,1,77,2011,0,0,1,0,0,0.0,5.0,1.0,1.0,0.42,0.4242,0.67,0.2537
209,9,26,5,77,2011,2,0,1,0,0,0.0,5.0,1.0,1.0,0.46,0.4545,0.63,0.2239
210,10,15,1,77,2011,0,1,2,0,0,0.0,5.0,1.0,1.0,0.52,0.5,0.53,0.2836
211,11,24,2,77,2011,0,1,0,0,1,0.0,5.0,1.0,1.0,0.54,0.5152,0.52,0.2836
212,12,18,1,77,2011,0,0,0,1,3,0.0,5.0,1.0,2.0,0.56,0.5303,0.49,0.3582
213,12,26,2,77,2011,0,4,1,0,4,0.0,5.0,1.0,2.0,0.56,0.5303,0.49,0.3582
214,13,18,3,77,2011,1,0,1,0,0,0.0,5.0,1.0,1.0,0.64,0.6212,0.41,0.2836
215,13,26,6,77,2011,2,0,0,1,2,0.0,5.0,1.0,1.0,0.64,0.6212,0.41,0.2836
216,14,18,2,77,2011,3,0,2,0,0,0.0,5.0,1.0,1.0,0.66,0.6212,0.39,0.2537
217,15,15,1,77,2011,0,1,1,0,1,0.0,5.0,1.0,2.0,0.68,0.6364,0.39,0.3582
218,15,26,2,77,2011,0,0,1,0,0,0.0,5.0,1.0,2.0,0.68,0.6364,0.39,0.3582
219,15,18,1,77,2011,2,1,0,0,1,0.0,5.0,1.0,2.0,0.68,0.6364,0.39,0.3582
220,16,18,1,77,2011,1,1,1,0,0,0.0,5.0,1.0,1.0,0.68,0.6364,0.39,0.2836
221,16,26,1,77,2011,2,2,0,0,0,0.0,5.0,1.0,1.0,0.68,0.6364,0.39,0.2836
222,17,18,3,77,2011,1,0,0,0,1,0.0,5.0,1.0,1.0,0.7,0.6364,0.37,0.3284
223,17,26,2,77,2011,1,1,0,0,1,0.0,5.0,1.0,1.0,0.7,0.6364,0.37,0.3284
224,17,24,1,77,2011,0,3,0,0,2,0.0,5.0,1.0,1.0,0.7,0.6364,0.37,0.3284
225,18,15,2,77,2011,0,3,0,1,0,0.0,5.0,1.0,1.0,0.68,0.6364,0.39,0.1642
226,18,24,3,77,2011,1,2,0,0,1,0.0,5.0,1.0,1.0,0.68,0.6364,0.39,0.1642
227,18,18,1,77,2011,3,0,5,0,2,0.0,5.0,1.0,1.0,0.68,0.6364,0.39,0.1642
228,18,26,3,77,2011,2,0,2,1,0,0.0,5.0,1.0,1.0,0.68,0.6364,0.39,0.1642
229,19,26,2,77,2011,3,0,0,0,0,0.0,5.0,1.0,1.0,0.66,0.6212,0.44,0.1343
230,20,26,1,77,2011,2,0,0,0,0,0.0,5.0,1.0,1.0,0.62,0.6212,0.46,0.1343
231,21,26,1,77,2011,1,0,1,0,0,0.0,5.0,1.0,1.0,0.62,0.6212,0.46,0.1045
232,22,18,1,77,2011,0,0,1,1,1,0.0,5.0,1.0,1.0,0.62,0.6212,0.5,0.1642
233,22,26,1,77,2011,1,0,0,0,0,0.0,5.0,1.0,1.0,0.62,0.6212,0.5,0.1642
234,23,18,2,77,2011,1,2,0,3,0,0.0,5.0,1.0,2.0,0.6,0.6212,0.53,0.2239
235,23,26,1,77,2011,1,1,0,1,0,0.0,5.0,1.0,2.0,0.6,0.6212,0.53,0.2239
236,0,26,1,78,2011,1,0,2,1,1,0.0,6.0,0.0,2.0,0.6,0.6212,0.53,0.2537
237,3,15,1,78,2011,0,0,2,0,0,0.0,6.0,0.0,2.0,0.54,0.5152,0.39,0.3284
238,7,24,1,78,2011,0,1,1,0,2,0.0,6.0,0.0,1.0,0.4,0.4091,0.5,0.3284
239,8,26,1,78,2011,0,0,5,0,0,0.0,6.0,0.0,1.0,0.42,0.4242,0.47,0.4925
240,9,26,1,78,2011,1,1,1,3,0,0.0,6.0,0.0,1.0,0.42,0.4242,0.44,0.4627
241,10,26,1,78,2011,1,0,0,0,0,0.0,6.0,0.0,1.0,0.44,0.4394,0.38,0.4179
242,10,18,2,78,2011,0,1,0,1,2,0.0,6.0,0.0,1.0,0.44,0.4394,0.38,0.4179
