,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week,Holiday,Weekday,Workingday,WeatherSituation,Temp,ATemp,Humidity,Windspeed
85,9,29,4,61,2011,10,3,0,1,1,0.0,3.0,1.0,1.0,0.28,0.2576,0.56,0.2985
86,9,10,4,61,2011,9,6,1,7,2,0.0,3.0,1.0,1.0,0.28,0.2576,0.56,0.2985
87,9,3,8,61,2011,11,4,0,4,0,0.0,3.0,1.0,1.0,0.28,0.2576,0.56,0.2985
88,10,29,7,61,2011,4,3,0,3,0,0.0,3.0,1.0,1.0,0.32,0.303,0.49,0.2836
89,10,10,2,61,2011,4,4,0,9,2,0.0,3.0,1.0,1.0,0.32,0.303,0.49,0.2836
90,10,40,5,61,2011,5,2,2,4,4,0.0,3.0,1.0,1.0,0.32,0.303,0.49,0.2836
91,10,3,2,61,2011,8,2,2,3,1,0.0,3.0,1.0,1.0,0.32,0.303,0.49,0.2836
92,11,29,3,61,2011,7,3,2,5,4,0.0,3.0,1.0,1.0,0.34,0.303,0.53,0.3284
93,11,10,1,61,2011,2,2,3,2,1,0.0,3.0,1.0,1.0,0.34,0.303,0.53,0.3284
94,11,40,1,61,2011,5,0,5,4,3,0.0,3.0,1.0,1.0,0.34,0.303,0.53,0.3284
95,12,40,5,61,2011,1,0,7,5,6,0.0,3.0,1.0,1.0,0.4,0.4091,0.43,0.194
96,12,10,2,61,2011,1,1,7,7,7,0.0,3.0,1.0,1.0,0.4,0.4091,0.43,0.194
97,12,29,3,61,2011,3,0,8,3,2,0.0,3.0,1.0,1.0,0.4,0.4091,0.43,0.194
98,12,3,3,61,2011,0,0,1,5,5,0.0,3.0,1.0,1.0,0.4,0.4091,0.43,0.194
99,13,3,6,61,2011,3,0,4,3,4,0.0,3.0,1.0,1.0,0.5,0.4848,0.25,0.0
100,13,29,9,61,2011,3,4,4,6,5,0.0,3.0,1.0,1.0,0.5,0.4848,0.25,0.0
101,13,10,3,61,2011,2,3,8,1,2,0.0,3.0,1.0,1.0,0.5,0.4848,0.25,0.0
102,13,40,5,61,2011,5,10,5,4,5,0.0,3.0,1.0,1.0,0.5,0.4848,0.25,0.0
103,14,40,6,61,2011,5,6,2,2,3,0.0,3.0,1.0,1.0,0.52,0.5,0.23,0.2985
104,14,29,3,61,2011,9,21,2,3,5,0.0,3.0,1.0,1.0,0.52,0.5,0.23,0.2985
105,14,3,4,61,2011,6,6,3,3,0,0.0,3.0,1.0,1.0,0.52,0.5,0.23,0.2985
106,14,10,1,61,2011,3,7,0,2,4,0.0,3.0,1.0,1.0,0.52,0.5,0.23,0.2985
107,15,10,3,61,2011,1,5,6,2,5,0.0,3.0,1.0,1.0,0.54,0.5152,0.19,0.4179
108,15,40,6,61,2011,6,4,3,5,3,0.0,3.0,1.0,1.0,0.54,0.5152,0.19,0.4179
109,15,29,8,61,2011,3,6,0,3,1,0.0,3.0,1.0,1.0,0.54,0.5152,0.19,0.4179
110,15,3,2,61,2011,4,3,3,3,2,0.0,3.0,1.0,1.0,0.54,0.5152,0.19,0.4179
111,16,29,9,61,2011,8,4,4,2,1,0.0,3.0,1.0,1.0,0.54,0.5152,0.19,0.3284
112,16,40,7,61,2011,6,2,1,0,5,0.0,3.0,1.0,1.0,0.54,0.5152,0.19,0.3284
113,16,10,7,61,2011,3,5,3,3,0,0.0,3.0,1.0,1.0,0.54,0.5152,0.19,0.3284
114,16,3,4,61,2011,2,1,3,1,3,0.0,3.0,1.0,1.0,0.54,0.5152,0.19,0.3284
115,17,3,9,61,2011,4,3,1,1,4,0.0,3.0,1.0,1.0,0.5,0.4848,0.23,0.2836
116,17,10,10,61,2011,7,3,1,2,3,0.0,3.0,1.0,1.0,0.5,0.4848,0.23,0.2836
117,17,40,15,61,2011,7,3,3,1,0,0.0,3.0,1.0,1.0,0.5,0.4848,0.23,0.2836
118,17,29,16,61,2011,9,3,6,0,7,0.0,3.0,1.0,1.0,0.5,0.4848,0.23,0.2836
119,18,29,8,61,2011,16,4,5,2,1,0.0,3.0,1.0,1.0,0.46,0.4545,0.23,0.4925
120,18,40,10,61,2011,15,4,1,2,3,0.0,3.0,1.0,1.0,0.46,0.4545,0.23,0.4925
121,18,10,5,61,2011,10,4,2,0,2,0.0,3.0,1.0,1.0,0.46,0.4545,0.23,0.4925
122,18,3,5,61,2011,9,3,2,0,2,0.0,3.0,1.0,1.0,0.46,0.4545,0.23,0.4925
123,19,29,12,61,2011,8,2,6,1,2,0.0,3.0,1.0,1.0,0.4,0.4091,0.28,0.5224
124,19,10,4,61,2011,5,6,0,0,0,0.0,3.0,1.0,1.0,0.4,0.4091,0.28,0.5224
125,19,40,9,61,2011,10,3,4,0,2,0.0,3.0,1.0,1.0,0.4,0.4091,0.28,0.5224
126,19,3,4,61,2011,5,3,1,0,2,0.0,3.0,1.0,1.0,0.4,0.4091,0.28,0.5224
127,20,10,3,61,2011,4,5,3,0,1,0.0,3.0,1.0,1.0,0.36,0.3333,0.29,0.4179
128,20,40,4,61,2011,9,2,1,0,0,0.0,3.0,1.0,1.0,0.36,0.3333,0.29,0.4179
129,20,29,2,61,2011,12,4,3,0,2,0.0,3.0,1.0,1.0,0.36,0.3333,0.29,0.4179
130,20,3,2,61,2011,4,4,4,0,1,0.0,3.0,1.0,1.0,0.36,0.3333,0.29,0.4179
131,21,10,3,61,2011,3,3,16,0,1,0.0,3.0,1.0,1.0,0.34,0.2879,0.29,0.4627
132,21,29,1,61,2011,2,3,6,0,3,0.0,3.0,1.0,1.0,0.34,0.2879,0.29,0.4627
133,21,3,2,61,2011,2,4,2,0,0,0.0,3.0,1.0,1.0,0.34,0.2879,0.29,0.4627
134,21,40,2,61,2011,4,1,3,0,0,0.0,3.0,1.0,1.0,0.34,0.2879,0.29,0.4627
135,22,29,1,61,2011,1,4,10,0,1,0.0,3.0,1.0,1.0,0.3,0.2576,0.26,0.5522
136,22,3,2,61,2011,2,8,6,0,0,0.0,3.0,1.0,1.0,0.3,0.2576,0.26,0.5522
137,22,40,2,61,2011,2,4,6,0,0,0.0,3.0,1.0,1.0,0.3,0.2576,0.26,0.5522
138,22,10,1,61,2011,3,4,7,0,0,0.0,3.0,1.0,1.0,0.3,0.2576,0.26,0.5522
139,23,10,1,61,2011,1,0,6,0,0,0.0,3.0,1.0,1.0,0.26,0.2121,0.3,0.5224
140,23,29,3,61,2011,1,11,5,0,0,0.0,3.0,1.0,1.0,0.26,0.2121,0.3,0.5224
141,0,3,1,62,2011,0,22,5,0,0,0.0,4.0,1.0,1.0,0.24,0.197,0.3,0.4627
142,0,40,1,62,2011,0,7,5,0,0,0.0,4.0,1.0,1.0,0.24,0.197,0.3,0.4627
143,0,29,1,62,2011,3,10,2,0,2,0.0,4.0,1.0,1.0,0.24,0.197,0.3,0.4627
144,5,3,1,62,2011,0,10,5,0,0,0.0,4.0,1.0,1.0,0.14,0.1212,0.33,0.2985
145,6,3,3,62,2011,1,9,4,0,2,0.0,4.0,1.0,1.0,0.14,0.1212,0.33,0.2985
146,6,29,3,62,2011,0,8,3,0,5,0.0,4.0,1.0,1.0,0.14,0.1212,0.33,0.2985
147,7,3,6,62,2011,3,7,7,0,3,0.0,4.0,1.0,1.0,0.12,0.0909,0.42,0.4179
148,7,29,7,62,2011,3,11,1,0,4,0.0,4.0,1.0,1.0,0.12,0.0909,0.42,0.4179
149,7,40,5,62,2011,0,10,3,0,14,0.0,4.0,1.0,1.0,0.12,0.0909,0.42,0.4179
150,7,10,2,62,2011,0,7,1,0,13,0.0,4.0,1.0,1.0,0.12,0.0909,0.42,0.4179
151,8,10,13,62,2011,2,7,2,0,3,0.0,4.0,1.0,1.0,0.14,0.1212,0.39,0.2985
152,8,29,20,62,2011,7,6,5,0,3,0.0,4.0,1.0,1.0,0.14,0.1212,0.39,0.2985
153,8,40,6,62,2011,5,4,0,0,7,0.0,4.0,1.0,1.0,0.14,0.1212,0.39,0.2985
154,8,3,9,62,2011,6,3,1,0,5,0.0,4.0,1.0,1.0,0.14,0.1212,0.39,0.2985
155,9,40,4,62,2011,6,6,1,0,4,0.0,4.0,1.0,1.0,0.16,0.1364,0.37,0.2836
156,9,3,5,62,2011,9,4,2,0,3,0.0,4.0,1.0,1.0,0.16,0.1364,0.37,0.2836
157,9,29,8,62,2011,20,5,0,0,3,0.0,4.0,1.0,1.0,0.16,0.1364,0.37,0.2836
158,9,10,2,62,2011,13,5,0,1,2,0.0,4.0,1.0,1.0,0.16,0.1364,0.37,0.2836
159,10,10,1,62,2011,2,4,0,1,2,0.0,4.0,1.0,1.0,0.18,0.1818,0.29,0.194
160,10,29,3,62,2011,8,4,0,1,0,0.0,4.0,1.0,1.0,0.18,0.1818,0.29,0.194
161,10,40,2,62,2011,4,3,0,2,2,0.0,4.0,1.0,1.0,0.18,0.1818,0.29,0.194
162,11,40,3,62,2011,2,0,1,2,2,0.0,4.0,1.0,1.0,0.2,0.2273,0.29,0.0896
163,11,29,1,62,2011,3,3,1,0,5,0.0,4.0,1.0,1.0,0.2,0.2273,0.29,0.0896
164,11,3,1,62,2011,0,1,0,1,3,0.0,4.0,1.0,1.0,0.2,0.2273,0.29,0.0896
165,11,10,1,62,2011,1,1,2,6,2,0.0,4.0,1.0,1.0,0.2,0.2273,0.29,0.0896
166,12,10,3,62,2011,1,2,3,0,1,0.0,4.0,1.0,1.0,0.22,0.2273,0.25,0.1343
167,12,3,2,62,2011,1,2,2,7,5,0.0,4.0,1.0,1.0,0.22,0.2273,0.25,0.1343
168,12,29,4,62,2011,1,1,2,1,5,0.0,4.0,1.0,1.0,0.22,0.2273,0.25,0.1343
169,12,40,1,62,2011,3,0,12,8,0,0.0,4.0,1.0,1.0,0.22,0.2273,0.25,0.1343
170,13,29,7,62,2011,4,0,5,3,2,0.0,4.0,1.0,1.0,0.22,0.2576,0.25,0.0896
171,13,40,3,62,2011,1,0,5,6,9,0.0,4.0,1.0,1.0,0.22,0.2576,0.25,0.0896
172,13,3,5,62,2011,2,0,8,4,3,0.0,4.0,1.0,1.0,0.22,0.2576,0.25,0.0896
173,13,10,1,62,2011,3,2,3,7,3,0.0,4.0,1.0,1.0,0.22,0.2576,0.25,0.0896
174,14,29,5,62,2011,7,0,8,3,4,0.0,4.0,1.0,1.0,0.24,0.2576,0.21,0.1045
175,14,10,6,62,2011,1,2,2,6,4,0.0,4.0,1.0,1.0,0.24,0.2576,0.21,0.1045
176,14,40,5,62,2011,3,3,6,6,3,0.0,4.0,1.0,1.0,0.24,0.2576,0.21,0.1045
177,14,3,3,62,2011,5,2,2,5,3,0.0,4.0,1.0,1.0,0.24,0.2576,0.21,0.1045
178,15,10,4,62,2011,6,6,3,5,3,0.0,4.0,1.0,1.0,0.24,0.2879,0.23,0.0
179,15,40,4,62,2011,5,5,3,3,5,0.0,4.0,1.0,1.0,0.24,0.2879,0.23,0.0
180,15,29,2,62,2011,5,7,1,2,1,0.0,4.0,1.0,1.0,0.24,0.2879,0.23,0.0
181,15,3,2,62,2011,3,12,1,6,7,0.0,4.0,1.0,1.0,0.24,0.2879,0.23,0.0
182,16,29,4,62,2011,2,14,1,3,8,0.0,4.0,1.0,1.0,0.26,0.303,0.23,0.0
183,16,10,1,62,2011,4,18,1,3,4,0.0,4.0,1.0,1.0,0.26,0.303,0.23,0.0
184,16,40,3,62,2011,4,7,1,2,2,0.0,4.0,1.0,1.0,0.26,0.303,0.23,0.0
185,16,3,2,62,2011,2,4,8,3,8,0.0,4.0,1.0,1.0,0.26,0.303,0.23,0.0
186,17,40,10,62,2011,3,8,2,3,11,0.0,4.0,1.0,1.0,0.26,0.303,0.22,0.0
187,17,29,9,62,2011,4,4,2,0,4,0.0,4.0,1.0,1.0,0.26,0.303,0.22,0.0
188,17,10,9,62,2011,1,7,3,7,5,0.0,4.0,1.0,1.0,0.26,0.303,0.22,0.0
189,17,3,7,62,2011,2,5,3,0,6,0.0,4.0,1.0,1.0,0.26,0.303,0.22,0.0
190,18,29,11,62,2011,9,1,2,1,7,0.0,4.0,1.0,1.0,0.24,0.2121,0.35,0.3284
191,18,3,5,62,2011,7,3,0,0,1,0.0,4.0,1.0,1.0,0.24,0.2121,0.35,0.3284
192,18,40,12,62,2011,10,3,1,0,1,0.0,4.0,1.0,1.0,0.24,0.2121,0.35,0.3284
193,18,10,3,62,2011,9,5,5,0,1,0.0,4.0,1.0,1.0,0.24,0.2121,0.35,0.3284
194,19,3,8,62,2011,5,1,2,0,2,0.0,4.0,1.0,1.0,0.2,0.197,0.4,0.2537
195,19,10,4,62,2011,3,1,2,0,1,0.0,4.0,1.0,1.0,0.2,0.197,0.4,0.2537
196,19,29,2,62,2011,11,5,4,1,4,0.0,4.0,1.0,1.0,0.2,0.197,0.4,0.2537
197,19,40,7,62,2011,12,7,4,0,2,0.0,4.0,1.0,1.0,0.2,0.197,0.4,0.2537
198,20,3,3,62,2011,8,3,4,1,2,0.0,4.0,1.0,1.0,0.2,0.2273,0.4,0.0896
199,20,10,1,62,2011,4,3,3,1,2,0.0,4.0,1.0,1.0,0.2,0.2273,0.4,0.0896
200,20,40,2,62,2011,7,3,3,1,1,0.0,4.0,1.0,1.0,0.2,0.2273,0.4,0.0896
201,21,3,2,62,2011,3,5,8,2,0,0.0,4.0,1.0,1.0,0.18,0.2121,0.4,0.1045
202,21,40,2,62,2011,2,6,3,3,0,0.0,4.0,1.0,1.0,0.18,0.2121,0.4,0.1045
203,21,29,3,62,2011,0,2,3,3,2,0.0,4.0,1.0,1.0,0.18,0.2121,0.4,0.1045
204,22,40,3,62,2011,2,4,11,6,0,0.0,4.0,1.0,1.0,0.2,0.2576,0.4,0.0
205,22,29,3,62,2011,3,2,11,3,0,0.0,4.0,1.0,1.0,0.2,0.2576,0.4,0.0
206,22,3,1,62,2011,2,5,5,12,2,0.0,4.0,1.0,1.0,0.2,0.2576,0.4,0.0
207,22,10,1,62,2011,0,1,8,5,2,0.0,4.0,1.0,1.0,0.2,0.2576,0.4,0.0
208,23,40,2,62,2011,3,3,14,9,4,0.0,4.0,1.0,2.0,0.18,0.2121,0.43,0.0896
209,23,10,1,62,2011,1,5,7,10,8,0.0,4.0,1.0,2.0,0.18,0.2121,0.43,0.0896
210,23,3,1,62,2011,1,5,10,1,4,0.0,4.0,1.0,2.0,0.18,0.2121,0.43,0.0896
211,23,29,2,62,2011,3,1,5,3,3,0.0,4.0,1.0,2.0,0.18,0.2121,0.43,0.0896
212,0,29,1,63,2011,2,2,6,4,13,0.0,5.0,1.0,2.0,0.2,0.197,0.55,0.194
213,0,40,1,63,2011,2,10,2,3,4,0.0,5.0,1.0,2.0,0.2,0.197,0.55,0.194
214,4,40,1,63,2011,0,3,5,3,5,0.0,5.0,1.0,2.0,0.18,0.1818,0.74,0.194
215,5,3,1,63,2011,0,6,6,1,6,0.0,5.0,1.0,2.0,0.16,0.1818,0.74,0.1343
216,6,10,1,63,2011,0,9,4,2,1,0.0,5.0,1.0,2.0,0.16,0.197,0.74,0.0896
217,6,29,1,63,2011,0,8,4,2,6,0.0,5.0,1.0,2.0,0.16,0.197,0.74,0.0896
218,6,3,1,63,2011,1,7,2,3,2,0.0,5.0,1.0,2.0,0.16,0.197,0.74,0.0896
219,7,29,3,63,2011,1,10,2,2,2,0.0,5.0,1.0,1.0,0.16,0.1818,0.8,0.1343
220,7,3,7,63,2011,1,12,4,2,1,0.0,5.0,1.0,1.0,0.16,0.1818,0.8,0.1343
221,7,10,5,63,2011,1,10,4,2,1,0.0,5.0,1.0,1.0,0.16,0.1818,0.8,0.1343
222,7,40,2,63,2011,0,17,5,1,0,0.0,5.0,1.0,1.0,0.16,0.1818,0.8,0.1343
223,8,29,15,63,2011,3,9,3,2,4,0.0,5.0,1.0,1.0,0.18,0.197,0.74,0.1343
224,8,40,12,63,2011,2,7,3,7,1,0.0,5.0,1.0,1.0,0.18,0.197,0.74,0.1343
225,8,3,9,63,2011,7,5,3,2,1,0.0,5.0,1.0,1.0,0.18,0.197,0.74,0.1343
226,8,10,7,63,2011,5,10,1,3,3,0.0,5.0,1.0,1.0,0.18,0.197,0.74,0.1343
227,9,40,13,63,2011,12,9,1,1,1,0.0,5.0,1.0,1.0,0.22,0.2273,0.6,0.1343
228,9,3,6,63,2011,9,3,2,4,2,0.0,5.0,1.0,1.0,0.22,0.2273,0.6,0.1343
229,9,10,4,63,2011,7,3,0,1,2,0.0,5.0,1.0,1.0,0.22,0.2273,0.6,0.1343
230,9,29,7,63,2011,15,5,2,1,4,0.0,5.0,1.0,1.0,0.22,0.2273,0.6,0.1343
231,10,40,5,63,2011,13,3,0,3,3,0.0,5.0,1.0,1.0,0.24,0.2273,0.6,0.2537
232,10,3,3,63,2011,6,6,1,6,6,0.0,5.0,1.0,1.0,0.24,0.2273,0.6,0.2537
233,10,29,4,63,2011,7,1,1,3,9,0.0,5.0,1.0,1.0,0.24,0.2273,0.6,0.2537
234,10,10,2,63,2011,4,7,1,3,2,0.0,5.0,1.0,1.0,0.24,0.2273,0.6,0.2537
235,11,10,3,63,2011,2,7,1,8,1,0.0,5.0,1.0,1.0,0.28,0.2727,0.52,0.2239
236,11,29,8,63,2011,4,4,2,7,3,0.0,5.0,1.0,1.0,0.28,0.2727,0.52,0.2239
237,11,40,2,63,2011,5,6,5,4,6,0.0,5.0,1.0,1.0,0.28,0.2727,0.52,0.2239
238,11,3,1,63,2011,3,4,3,14,1,0.0,5.0,1.0,1.0,0.28,0.2727,0.52,0.2239
239,12,29,5,63,2011,8,2,2,10,2,0.0,5.0,1.0,1.0,0.32,0.303,0.43,0.1642
240,12,10,4,63,2011,3,0,7,4,2,0.0,5.0,1.0,1.0,0.32,0.303,0.43,0.1642
241,12,3,2,63,2011,1,3,12,6,3,0.0,5.0,1.0,1.0,0.32,0.303,0.43,0.1642
242,12,40,1,63,2011,2,1,3,5,4,0.0,5.0,1.0,1.0,0.32,0.303,0.43,0.1642
243,13,3,6,63,2011,2,6,7,14,5,0.0,5.0,1.0,1.0,0.34,0.3182,0.42,0.2239
